epoch,loss,kge,align,pseudo
58,0.16750938063714563,0.15789052407916,0.0018291073147116638,0.0011832972906143746
59,0.16724525173989738,0.15709934837934447,0.001913802418573873,0.001442228130167123
60,0.1659002743843125,0.1562802148301427,0.0018207402608823031,0.0012908931587334359
61,0.1683012992143631,0.15623161850906,0.0019537932196881896,0.005751785356551409
62,0.16657166655470684,0.15626079389234868,0.0019857122828309402,0.0009557786830644146
63,0.16364866095345196,0.15552870056978085,0.0015684791653212615,0.0006939093891116677
64,0.16288846040644298,0.15456493235215907,0.0016126879199873656,0.0006502261214957731
65,0.16143791995397427,0.15393336626087747,0.001451659206550841,0.0006156422001900287
66,0.1625620664619818,0.15338162714388312,0.0015373122544743393,0.0037346910777581264
67,0.16266977532607754,0.15295124090299372,0.0018861004536142346,0.0007200806278156162
68,0.16123568975343938,0.1527532037438416,0.0016406441026469466,0.0006981640741819652
69,0.16059920555207788,0.15225938325975,0.001611116341536683,0.0007106035059777928
70,0.15774667989916918,0.15132243458817646,0.0012414158235315416,0.0005429156008176506
71,0.15990695938831423,0.15088137947931524,0.0015734634979730246,0.0028956585575076865
72,0.15949902519947146,0.15064834421727716,0.0017115528072037438,0.0007322938706748551
73,0.15834050498357632,0.15068522422778896,0.0014768956461921334,0.0006770057143734359
74,0.1586898427184035,0.15036997816911557,0.001608197061237084,0.0006971965116596349
75,0.15829122975105192,0.1504141183161154,0.0015228073788443354,0.0006576849196657039
76,0.15926965525964412,0.14996868044864842,0.0016302716571883094,0.00287404382834211
77,0.1586206580807523,0.14973518216028447,0.0017142765204104164,0.0007852287459039561
78,0.15715629480234006,0.1493266868155177,0.0015100758407753324,0.0006980749738697962
79,0.15663586375189992,0.14899426444274624,0.001473190054217944,0.0006891213337572791
80,0.1549601013340601,0.14842753730169156,0.0012536819402423755,0.0006603915890303963
81,0.15621926617331622,0.1481325575491277,0.0013833594758336136,0.002924775858068975
82,0.15493285692319636,0.14773294293298955,0.001388235591215695,0.000646839277512144
83,0.15545651680085718,0.14754673802271123,0.001526160804532105,0.0006974366871163067
84,0.15344029774026172,0.14719452908853206,0.0012022135026821094,0.0005867517824432381
85,0.15421641854251303,0.14680916834168317,0.0014391807852051697,0.0005283690318209687
86,0.1547274229730048,0.14660556396333183,0.001428585586126712,0.0024473285728429514
87,0.1538815621922656,0.14652092972906625,0.0014199302091672107,0.0006524504310729709
88,0.15350990324485592,0.14624263164473744,0.0014070112232641295,0.0005805380560781398
89,0.15404802233707615,0.1461233329482195,0.0015375029704556232,0.0005929362498757588
90,0.1528986855977919,0.14596015142231453,0.0013455731074450675,0.0005266741017538418
91,0.15290066127370044,0.14546814887988857,0.0013154572239372788,0.0021380697520415686
92,0.15156105342434673,0.1453347533214383,0.0011979168992228351,0.000591786061527162
93,0.1511171536474693,0.1447790882936338,0.0012191893396581092,0.0006052981096706013
94,0.15077452725026666,0.1445341895266277,0.0011981314114896898,0.0006242018138348102
95,0.1499846512224616,0.14428086360780204,0.0010964818740343085,0.000553445343961712
96,0.1508011018357626,0.14411521321389734,0.0011925513802164393,0.0018078277395788308
97,0.15021544694900513,0.1438277956189179,0.0012353544454260662,0.0005271993346779221
98,0.15190197163965644,0.14385056713732278,0.0015552812610843741,0.0006874933506634723
99,0.15132206096881773,0.14395278583212598,0.0014199073406549671,0.0006743399397947076
100,0.14992669152050483,0.14374284591616654,0.0011937432977791149,0.0005378164922415347
101,0.15136211383633497,0.1434984697801311,0.0013859177983604463,0.0023351365089183673
102,0.1494403485117889,0.1432148665189743,0.0011348965912830176,0.0013774976367840726
103,0.14992317193891944,0.1428572902592217,0.0012162224135486546,0.0024619212809938755
104,0.15063491718071262,0.14302049032071742,0.0013454898151216983,0.002217444963185344
105,0.14990327634462497,0.14313188631360124,0.0012396524675196128,0.0014328230740275325
106,0.1497258013341485,0.14298920333385468,0.0011478304254635033,0.0024936165406493605
107,0.14878927934460523,0.14225284028344037,0.0012257937203507825,0.0010186778977740465
108,0.1486671828642124,0.14233786994364203,0.0011876911108052676,0.0009771462145869098
109,0.14825879945987608,0.14164095644543812,0.0012345030994676963,0.0011133212459886947
110,0.14817447524245192,0.14181903731532214,0.0011857841071593234,0.0010662954577483328
111,0.147675410276506,0.14154054006425346,0.0010807257938545152,0.0018281025312295773
112,0.14776081464639523,0.1416196906711997,0.0011487817796367425,0.0009930378085899552
113,0.14746392282044016,0.14131738172798622,0.0011484665425619248,0.001010523787444094
114,0.14762469072167467,0.14093345730769924,0.0012685546425040585,0.0008711478645947376
115,0.1473655853329635,0.1411887014784464,0.0011650925500761354,0.0008785545331902984
116,0.14616463242507563,0.14104909940463742,0.0009029783693954303,0.0015016057955884806
117,0.1452570699337052,0.1405622770146626,0.0008786480296005654,0.0007538813721422651
118,0.14656810498819117,0.14018586568716096,0.001206565646897638,0.0008735303637832858
119,0.1465388678196,0.14044340863460447,0.0011442905237256528,0.0009350198237282201
120,0.1454144687187381,0.14005006958798663,0.0010111130205786604,0.000772084722085288
121,0.14653850910140248,0.14003541302390216,0.0011584853881930297,0.001776672530601301
122,0.14661845419465042,0.14002614450163958,0.0012558695296586559,0.0007824051334443162
123,0.14499779190959,0.1400015612200993,0.0009517249398901718,0.0005940125024275537
124,0.14482554575292075,0.139589143235509,0.0009909915683149338,0.0007036092666988602
125,0.14459021171418632,0.13929432921293305,0.0010108825627845007,0.0006036739611839194
126,0.1448544838079592,0.13908380851513003,0.0010320396668692233,0.0015261916254885586
127,0.14343564648453783,0.13884637995464047,0.000868952679078708,0.0006112578004121599
128,0.143476541449384,0.13858960823314945,0.0009268882315997715,0.0006312289333436638
129,0.14413924442558754,0.13881829235611892,0.0010132437682619727,0.0006368295928440625
130,0.14304949597614566,0.13836370917355142,0.0008846772827560128,0.0006560041844594951
131,0.14491643992865957,0.1387430843783588,0.001112070134429193,0.001532513978351589
132,0.14507323103707012,0.1387216445149445,0.0012114928725101735,0.0007353071251134501
133,0.14363872132650235,0.1385083950874282,0.0009802718477880173,0.0005724165920826901
134,0.14316251001706937,0.13815866628798043,0.0009554535847600186,0.0005664391813674806
135,0.14285626934795845,0.13822368114459804,0.0008779218845941103,0.0006074461966707576
136,0.1424848949763833,0.1378089033248948,0.0008326293164140136,0.0012821127623660353
137,0.14252125853445471,0.13747450127834226,0.0009639832140060096,0.000567103764496562
138,0.14214207231998444,0.13742887828408218,0.0008931475907646506,0.0006186402226775521
139,0.14308029195157493,0.13728324814540585,0.0011047330229236494,0.0006834444939158857
140,0.14294217417879804,0.13737097455234062,0.0010692699423355118,0.0005621251340660198
141,0.1425649294765984,0.13730007519082324,0.0009579001297668849,0.0011883839615620673
142,0.14233154858030925,0.13723947216824786,0.0009698291275814948,0.0006073250935026785
143,0.14179423923899487,0.1372199930795809,0.0008753348190178414,0.0004939307386294099
144,0.14459027422637474,0.13689278320568363,0.0014413591565155402,0.0012267398479019814
145,0.14388559940384654,0.13756016660027387,0.0012155881700980499,0.0006187282518267905
146,0.14142461957001104,0.1369941194609898,0.0007776412825389742,0.0013557322594484815
147,0.14051946270756605,0.13689402254616342,0.0006919295226064761,0.0004144855657813889
148,0.13962728693717863,0.13652871112997939,0.0005856669323714791,0.0004256004499549773
149,0.13938564898037328,0.1356760307056148,0.0007052317147410088,0.0004586468496155448
150,0.13893024914148377,0.13563010350960056,0.0006222651019215402,0.0004720483195297874
151,0.13945400496808494,0.1354855131812212,0.00072014475455678,0.0009194223796551275
152,0.13931248973055585,0.1352929585590595,0.0007692866290709367,0.00043274806784011606
153,0.14084429820863212,0.13547243541333734,0.0010308877262570782,0.0005435590410786794
154,0.14001951711933788,0.13535842008707,0.0008873100670781441,0.0005613669004893248
155,0.14019875664536546,0.13541382514848943,0.0009171646663339854,0.0004977698824027689
156,0.13908486613413182,0.13519376661719346,0.0007027991967156484,0.0009427570724411209
157,0.13840065169625165,0.13523011890853323,0.0005969689089219971,0.00046422198363693385
158,0.1388561834649342,0.13466778615625893,0.000801052439250847,0.0004578361790996363
159,0.13902086964467678,0.1348007114195242,0.0008062442534648609,0.00047234339190919587
160,0.13879745471768262,0.13463513117011,0.0007944902637263578,0.00047468168983270026
161,0.13953146701905786,0.1345564635788522,0.0009077700247516764,0.0010903856600634754
162,0.13944246347357586,0.13458771095043276,0.0009269996378684371,0.0005493833258941133
163,0.13918206095695496,0.13453946971311803,0.0008886984218317992,0.0004977464957003732
164,0.1387643170792882,0.1346047324378316,0.0007941149872239316,0.0004725191808197784
165,0.138220150296281,0.13442666901320946,0.0007213493780709985,0.00046683750654820627
166,0.13756964810010863,0.13431624014203142,0.0005788462550277118,0.0008979400452339976
167,0.1372202769285295,0.13388981034116046,0.0006299547236355976,0.0004517325369084663
168,0.137903350155528,0.13375682620013632,0.0007912544812226282,0.0004756295905880085
169,0.13650810137027647,0.13385696054958715,0.0004990551350624073,0.0003896646106490729
170,0.13647612057081082,0.13347998733927563,0.0005643189994393984,0.0004363500838957318
171,0.137009116571124,0.1332568522633576,0.0006819880896151384,0.0008558088256239255
172,0.13746586841780964,0.13332557605534065,0.0007889441423197617,0.0004889296272644637
173,0.13759764665510596,0.13337298464484332,0.0008022413158181646,0.0005336344020622896
174,0.13795594180502543,0.1335261238784325,0.0008455798780210544,0.0005047967992495837
175,0.13763874187702085,0.13344674611963878,0.0007991124506721772,0.000491086107525384
176,0.13742478373574046,0.13343634329191068,0.0007138901658813333,0.001047472738896542
177,0.1362913687054704,0.13305761719622264,0.0006141843195797353,0.0004070790657750899
178,0.13597756696910393,0.13314952683158038,0.0005328489008583924,0.00040949029718786935
179,0.13672536102736868,0.13310158579814724,0.000689901335756919,0.0004356669740490161
180,0.1364871637850273,0.13275188825479367,0.0007101361817792455,0.00046148745516292385
181,0.1362048707357267,0.13243747030089542,0.000681250103786247,0.0009028711150366268
182,0.13682656498943888,0.13263792417398312,0.0007933431985382014,0.0005548129265662283
183,0.13604971766471863,0.13256293971364091,0.0006594633441858516,0.0004736511143231083
184,0.13570784795575025,0.1323866349894826,0.0006350159216331454,0.0003653335641990075
185,0.13567005861096265,0.13230699845930424,0.0006401110712010073,0.00040626527334097773
186,0.1345129089384544,0.1319707512128644,0.00043227966928431513,0.0009518971939275904
187,0.13394462517121944,0.13168030250363233,0.0004252369756769196,0.0003453419510439811
188,0.13417142665967707,0.131601622918757,0.00048126327548255555,0.0004087181512703665
189,0.13533719429155674,0.13159231114678266,0.0007161778332551987,0.00040998601066459696
190,0.13486948282253453,0.13162061444869855,0.0006168873937340545,0.0004110739122019944
191,0.13457047212414625,0.13175901952313213,0.0004962577873900556,0.0008254080354917521
192,0.13470753482202205,0.13164088366235174,0.0005822340590828212,0.00038870413845870644
193,0.1345068285378014,0.13130999774467655,0.0006085138841782038,0.00038565078923456005
194,0.13449469644848894,0.13140011378904667,0.0005821083834190376,0.0004601011847049316
195,0.13449977701757013,0.1313396814029391,0.0006006585353156324,0.0003920081678476957
196,0.13461519741430517,0.1311230223353316,0.0006248121623307603,0.0009202852422121639
197,0.13391359114065404,0.13109261269976452,0.0005336100842147815,0.0003823263278918159
198,0.1341330176446496,0.13106496377689084,0.0005778198383490146,0.00044738824575821435
199,0.13360959509523904,0.131023975043762,0.00048813372046513506,0.0003623771474117459
200,0.13392220655592477,0.13087978232197645,0.0005762333651257838,0.00040314217181819514
201,0.13445838704341795,0.13092784147437025,0.0006355223836513554,0.0008823359672621847
202,0.13500525929578922,0.13111962123614987,0.0007275120147912786,0.0006201947540919319
203,0.13412928072417654,0.13108351317847647,0.0005758246939299946,0.0004166111257069222
204,0.13349137945872983,0.13067076409735331,0.0005414839273193715,0.00028299185853428773
205,0.13260504930484585,0.1306416341444341,0.00036762617083895303,0.0003132090276311629
206,0.13275917165163087,0.13031464306319632,0.0004295336442648876,0.0007421531804649886
207,0.13271707150994277,0.13008490132122505,0.0004976647146466393,0.00035961768511830395
208,0.1325883759957988,0.1300025725873505,0.0004922011471424456,0.00031199286870726544
209,0.13248545512920473,0.13004868277689305,0.0004584730177600982,0.00036101896179521954
210,0.1319971626124731,0.1296788628508405,0.0004332531142409141,0.0003800857592112862
211,0.13213566309068261,0.12987299009067257,0.0004035785667195053,0.0006119545162996141
212,0.1322569992484116,0.12966923197595084,0.00048611477097615645,0.00039298445087142015
213,0.1321097252572455,0.12961851187595508,0.0004660106572306931,0.00040290191472882816
214,0.131827217049715,0.12962142905084098,0.0004144812467906953,0.00033345596940063574
215,0.1315266704413949,0.12939055336684716,0.0003984266140167431,0.0003599597488263077
216,0.13163369712306233,0.12912358943282104,0.0004532948157980061,0.0006090871015103625
217,0.13209760261744988,0.12936153571780135,0.0005118960880947004,0.0004414660130661526
218,0.1315292759639461,0.12919437885284424,0.0004330026104736778,0.0004247088594328067
219,0.13161806907595658,0.12959672874066888,0.0003743786061333106,0.0003736182545431004
220,0.13182108504016224,0.12924147270074704,0.0004850122550567726,0.0003863805482624008
221,0.13219548907221818,0.12936568950734487,0.0005138782457279598,0.0006510200243011662
222,0.13125066277457448,0.1290506297131864,0.00041241604998415313,0.000344879063138761
223,0.13109236737576926,0.1291363001233194,0.0003671457563940771,0.00030084300350409184
224,0.1302185074948683,0.12882626529146984,0.00025407909077596454,0.0003046175626833446
225,0.13045379719356212,0.12855871585084172,0.0003519813912933431,0.00033793306310388557
226,0.13025077959386314,0.1285585081431924,0.00029589604993106615,0.0005319792437991808
227,0.13043244273924245,0.12845116035967338,0.0003689625209073888,0.00034117765217826405
228,0.13099131496941172,0.12851150133987752,0.0004652353768838888,0.0003840929222372701
229,0.1307727138443691,0.12831472932565502,0.0004594822984938396,0.0004014326138819409
230,0.13156494934384416,0.12833597202126573,0.0006148310987067284,0.0003870572350357046
231,0.1301510759243151,0.12847593899180249,0.00028173789071776653,0.0006661152654531888
232,0.12986414170846705,0.12832427987965142,0.0002831148762552624,0.0003107219023016713
233,0.1299697822187005,0.12800485186460542,0.00036540491055347957,0.00034476421835900444
234,0.13026843674299193,0.12784482593216548,0.0004579630470444255,0.00033448880400633577
235,0.13036182413740857,0.12812653256625664,0.00041863764653964785,0.0003552591689385292
236,0.13041036376139012,0.12803195598648814,0.00043020907238625533,0.0005684051504387044
237,0.1302217415920118,0.12789340081011377,0.000434423782635571,0.00039055398182670883
238,0.12946063825270024,0.12785392436312465,0.0002953267552273734,0.0003251962559993333
239,0.1296332013316271,0.1280338044573621,0.00029546890818448623,0.0003051269434253322
240,0.12887252431090285,0.1277902934972833,0.00019678055020737767,0.00024581646029241155
241,0.1293086184234154,0.12758671674059657,0.0003037596432965607,0.0005077592078766717
242,0.12885158708909664,0.12735857560140332,0.0002740706303284685,0.0003066447686983227
243,0.1291976899998944,0.12738662867284403,0.00033774834464122427,0.00030580316435988627
244,0.12944827010718787,0.12728788412925673,0.00040310027037687577,0.0003622097861896292
245,0.12907120767163066,0.12731342617331481,0.0003224733425268801,0.0003635352211237726
246,0.12865248286142583,0.12728288860582723,0.00024414177815055063,0.00037221290049052277
247,0.12846233314130365,0.126988629924088,0.00027297499475868633,0.00027206517570004684
248,0.12879694943747869,0.12716961960966994,0.00029858194670296366,0.0003360513127096588
249,0.12887782748879456,0.12701286375522614,0.0003484193026762535,0.00030716693081336507
250,0.12884936663435725,0.12694436838714088,0.00035471497016615326,0.00032856090636015304
251,0.12850338129735575,0.12704447238910488,0.0002408812194139833,0.0006362539538602549
252,0.12858655830708945,0.12703362779646385,0.0002856648811203053,0.0003115165667756029
253,0.12812537191117682,0.1266129780106428,0.00027980105742022806,0.00028347024493907555
254,0.12826932657782625,0.12678315072524837,0.0002713593771548448,0.0003234508446284297
255,0.12819106258997104,0.12665558606386185,0.0002806080323264213,0.00033108843313018997
256,0.12813512526634263,0.12659979048298625,0.0002672588443823681,0.0004976006155896069
257,0.12766890554893306,0.12632695076669134,0.00024411261331740052,0.0003034783290875167
258,0.1278082126887833,0.12639467527226703,0.0002548147338352353,0.00034865636872581955
259,0.1284291073679924,0.12643941873457373,0.0003715865817999967,0.00032939244680697235
260,0.12836835169937552,0.12637501173629995,0.00037091716317596234,0.0003468827759739148
261,0.12794477183644365,0.12646857503710723,0.0002515736996429041,0.0005458206795127608
262,0.1279528531722906,0.12647539776999775,0.0002701824836904274,0.0003163555240196108
263,0.1272183127883004,0.12599869017920842,0.00021916898735869882,0.0003094441476050855
264,0.12660981351282538,0.1258872505731699,0.0001234292285073202,0.0002635445178872565
265,0.12691264908488203,0.12581700613585914,0.00019317340655373012,0.0003244432698077772
266,0.12678489779553762,0.12576902348820757,0.00016714606468534528,0.0004503608957393004
267,0.12711310986338592,0.12585130170351122,0.00022635786289600484,0.0003250444282368734
268,0.12741741901490747,0.12573766290414623,0.0003089367129155662,0.0003376805706932096
269,0.12658400070376513,0.12561800639803816,0.00016693089860271402,0.00032835195487700174
270,0.12648243057291683,0.12537573677737537,0.00019794988297579084,0.00029236387827706226
271,0.1265454615761594,0.12550817193781458,0.0001743882277390562,0.0004133710750554711
272,0.12657283537271546,0.12536683351528355,0.00021545853442370483,0.00032177132166774446
273,0.1264159991973784,0.12536688130803225,0.0001876100330974157,0.00027767079243459173
274,0.1262806510416473,0.12530205526003024,0.00017434532904788772,0.00026717166332584783
275,0.12620914109596393,0.12510971288855482,0.00019726084096097422,0.0002828078240116422
276,0.1264518348545563,0.12519980403708247,0.00020726274461350575,0.0005392943279641658
277,0.12642101743599263,0.12523967300246402,0.00021410714100234256,0.0002770225053210175
278,0.1264732532748362,0.125284055384194,0.00021368299470983713,0.0003019545937848573
279,0.12604093206364933,0.12513025177688133,0.00016005938101532193,0.00027595578746802014
280,0.1260102845546676,0.12498906545522737,0.00018303970853416902,0.00026505080153938474
