epoch,loss,kge,align,pseudo
57,0.8218516163204027,0.7836530331684195,0.007319813506910577,0.0015995108804655383
58,0.8220757109963376,0.7817841619253159,0.007703765561176545,0.0017727210455948648
59,0.8189572666002356,0.7803986603799073,0.007369116196692314,0.0017130240891634933
60,0.8171074014642964,0.7788324181152426,0.007316419052506756,0.0016928908551800187
61,0.8302548586026482,0.7864295749560647,0.008372063057638867,0.0019649671815821657
62,0.8198622886253439,0.7830418050289154,0.007055390780568932,0.0015435306473670569
63,0.8198970996815226,0.7805235502512559,0.007544372058675989,0.0016516903832899002
64,0.816972883499187,0.7794675697451052,0.00717786106068398,0.0016160088049693277
65,0.8177511996549108,0.7784599603518195,0.007521058187273372,0.001685948209184141
66,0.8263181227704753,0.785351922330649,0.007775951065528004,0.0020864434836371597
67,0.8200943210850591,0.7822780874760255,0.00724588962190825,0.0015867847972043344
68,0.8177894904561664,0.7800058430951574,0.007230347741152282,0.0016319084401323419
69,0.8161690539639929,0.7784765239643014,0.00720440893707311,0.0016704870194308055
70,0.8162332825038744,0.7775084091269452,0.007414133465120002,0.0016542075394207368
71,0.8248993735159597,0.7851277294979301,0.007555779798196689,0.0019927439367478732
72,0.8212223482388322,0.7830762786249961,0.007264518279141636,0.0018234727891682776
73,0.816334197598119,0.7797750055149038,0.006975498571190783,0.0016816994826239283
74,0.8165726283545135,0.7792862551186674,0.00709812624269836,0.0017957406829521862
75,0.8161580408773115,0.779026371817435,0.00706901764046521,0.0017865866758129609
76,0.8246914135512485,0.7843640606890443,0.007669340911751954,0.001980644356589564
77,0.8185406096519963,0.7806134570029474,0.007230987935076638,0.0017722142392128546
78,0.8156997458909148,0.7786468011076733,0.007061016459208262,0.0017478593815398473
79,0.8118758932236703,0.7767353769271604,0.006706743382207889,0.0016067999387560513
80,0.8135097552371281,0.7757801836536776,0.007184101789388606,0.0018090648146005727
81,0.8242793307509474,0.7829918034615055,0.007863697433163242,0.0019690360929015822
82,0.8172445348514024,0.7806678766845375,0.006965351834272345,0.0017498988978644854
83,0.8142480741264999,0.7786975297876584,0.006781537749213717,0.001642855247282373
84,0.814543306186635,0.7775094733443312,0.007046746207721611,0.001800098877039648
85,0.8126358979491777,0.7762694974099437,0.006942617909742459,0.0016533100504368063
86,0.8232644174688606,0.7823996114474471,0.0077719751304836686,0.0020049321214838695
87,0.8153166027479274,0.7796189624776122,0.0068038602156804935,0.001678337468214894
88,0.814880144852464,0.7776401337756905,0.0070775412073138585,0.0018523051115554026
89,0.8127389979618852,0.7765726588105643,0.00687300266888273,0.0018013268609040527
90,0.8125133213176522,0.7755957027917267,0.007038290967904432,0.001726168157753124
91,0.8198527091292924,0.7811834107163131,0.007342152029616377,0.001958536468596468
92,0.8153029975070748,0.7790755661584998,0.006931992907387515,0.001567465303245411
93,0.8131426290799213,0.7774502513229206,0.006771910224630627,0.0018328244532508555
94,0.8121023190918789,0.776162052026359,0.006825496592829304,0.0018127871269199957
95,0.8111519595628144,0.7755280636971996,0.006754707526265373,0.0018503577848996526
96,0.8169829044290768,0.7802715391241094,0.006950848152540544,0.00195712713469621
97,0.8129573483620921,0.7774217776072923,0.006752662935234126,0.0017722516686164884
98,0.8130454472316209,0.776622667748441,0.00692544324368599,0.001795560533371103
99,0.8115613832268663,0.7758067141297043,0.006780121519270363,0.0018540637389886925
100,0.8103540898651205,0.7747042102198447,0.006762309177648476,0.0018383303259108816
101,0.8168972205090267,0.7795794099889776,0.007059003638293875,0.002022790121695688
102,0.8119551065147564,0.7772636599438165,0.0065861479003703404,0.001760710170993241
103,0.8111088673273722,0.7757642256316318,0.006698360685409317,0.0018528370644837137
104,0.8104651967684428,0.774785360341431,0.006778979288434149,0.001784936951783796
105,0.8105049466574064,0.7742185272196288,0.006884843169871758,0.0018622034995426093
106,0.8152139616268937,0.778476696501496,0.006948161185518788,0.0019964597811321576
107,0.8116286602071536,0.7762017256470137,0.006739364563918082,0.0017301137283724803
108,0.8113176905980675,0.7752277255058289,0.0068770709249781825,0.0017046099779025842
109,0.8101258168938339,0.7741528717420434,0.006821663001231769,0.001864634749669862
110,0.8087530347608751,0.773300374707868,0.006712890321498997,0.0018882101416708
111,0.8162199772418813,0.7785261203633979,0.00713775438216931,0.002005089174688576
112,0.8116512894630432,0.7769217434081626,0.00657921482714765,0.001833472473972893
113,0.8119924239655758,0.7765203917280157,0.006741234131078137,0.0017658630819456216
114,0.8106143480919777,0.7758202064544597,0.006589517880359942,0.0018465497526042956
115,0.8086771058275345,0.7741116754552151,0.006545470546970659,0.0018380762776359916
116,0.8157721597661254,0.7793708315459631,0.0068887859277467255,0.0019573972132357377
117,0.812678208274226,0.7764955951321509,0.006868913774729096,0.0018380486183569476
118,0.8101810466858649,0.7754336717308209,0.0065726585278127305,0.0018840807762938322
119,0.8088671475328425,0.7742012918636363,0.006570387284912329,0.001813917676167142
120,0.8082735160345672,0.7732199706057067,0.006642016290526797,0.0018434667889709756
121,0.8135188088772145,0.7770665750858632,0.006902897091423894,0.0019377481645627065
122,0.8117484608863262,0.7757131590488109,0.0068322093736261445,0.0018742527996011553
123,0.8083598043056245,0.7742808309007199,0.006441645405968611,0.0018707479528607205
124,0.8053689326377625,0.7728991787484352,0.006141589689464804,0.0017618068501333449
125,0.8073956833240834,0.7720335823424319,0.0066799249381144,0.0019624790181703073
126,0.8157847882598959,0.7775642314264851,0.007260676877703318,0.001917176439316683
127,0.8113044365759818,0.775889858763705,0.006727836290073972,0.0017753986363870003
128,0.8103237216190625,0.7747283693282835,0.006752336863428354,0.0018336678572219386
129,0.8083051109826693,0.7739642262458801,0.006494631015655575,0.0018677279222956908
130,0.807062074061363,0.772835757142754,0.006486295912695187,0.00179483895365309
131,0.8140590139614639,0.7767638564109802,0.0070588185141483946,0.0020010668098405806
132,0.8097614524185016,0.7752069029756772,0.006526744589009272,0.0019208280988017557
133,0.8099738840133913,0.7743347710178744,0.006771933801862742,0.0017794441389200348
134,0.8081781652665907,0.7735603579910852,0.006561830094064115,0.0018086575124392746
135,0.8054485776091135,0.7724797071949128,0.0062291821219547785,0.001822957960558274
136,0.8114040199146476,0.7761736710866293,0.006683159050010946,0.0018145512383911878
137,0.8091396868869822,0.7742674914739465,0.006599688480648222,0.0018737561367352003
138,0.8086267978914322,0.7735424990295082,0.006622588432203698,0.001971359066765315
139,0.8071031942162462,0.772688421510881,0.0064939527411855035,0.0019450074071765586
140,0.8084496657053629,0.7725186585098185,0.006815983010055397,0.0018510910549691768
141,0.8134699213889337,0.7771516679435648,0.006882109974701238,0.0019077043792593382
142,0.8098749165893883,0.7753390067367143,0.006524031655111861,0.0019157522680958914
143,0.8093433835173166,0.7743406007366795,0.006614261013906329,0.0019314794085158776
144,0.8074156917551513,0.773325575295315,0.006428948132902063,0.0019453788809578425
145,0.8055149694924714,0.7720933159192404,0.006288272396270786,0.001980286962803333
146,0.812889409192065,0.7754806457681859,0.0070708180416097985,0.0020546781461428295
147,0.8075553489492294,0.774167685432637,0.006313631651635738,0.0018195059197518896
148,0.8059688216828286,0.7728853713958821,0.006218578745710089,0.0019905512342526716
149,0.8062351314311332,0.7719270244557807,0.006468063450735459,0.00196779321165795
150,0.8060966806208834,0.7717588829233292,0.006484494325358104,0.0019153219652659399
151,0.8119454719918839,0.7760679385763534,0.006798652473817322,0.001884270769028746
152,0.8103112572051109,0.7752683917258648,0.006628028460173927,0.00190272448247576
153,0.8092788242279215,0.7746193199715716,0.006535970447386833,0.001979655847498315
154,0.8072738939143241,0.7733257584115292,0.006411309459276418,0.001891585712152672
155,0.8080776530377408,0.7727308159178876,0.006681421647799459,0.0019397301255091232
156,0.8121290841410237,0.7767080497998063,0.0066792709046914695,0.002024681093321452
157,0.8079186972751412,0.7739494539076283,0.006405382797682798,0.0019423269080899416
158,0.8072477527844009,0.7726830929838201,0.00654315250620286,0.0018488988455545197
159,0.8068540653874797,0.7719044191862947,0.006601859227083223,0.001940348989240104
160,0.8070875342174243,0.7715756322747918,0.006698119291354732,0.0020213065348485466
161,0.8109268787059378,0.775010866687653,0.0067925253645219705,0.001953381467907828
162,0.8070344969313196,0.773784451662226,0.0062653127490503195,0.0019234814904035722
163,0.8063206311236036,0.7726426251391147,0.006356923630401651,0.0018933863017430647
164,0.806767002065131,0.7721673015584337,0.006546188846844783,0.0018687536791363295
165,0.8050235890327616,0.7716800196373717,0.0062600932532346784,0.002043102600393777
166,0.8113214785748339,0.7751577401414831,0.006834580226147429,0.001990836487706513
167,0.8082817120754973,0.7735784687894456,0.00656343669571141,0.0018860573838266762
168,0.8059755005735032,0.7723982131227534,0.0063400017258592265,0.001877279241291925
169,0.8061476698581208,0.771365263360612,0.0065862591640944495,0.0018511110547672403
170,0.8046305781983315,0.7707786185944334,0.006403828439788219,0.001832812096913682
171,0.8105605568023438,0.774716095721468,0.006780804718220408,0.0019404376371506048
172,0.8089401772681702,0.7735271701153289,0.006699830987193483,0.0019138546355881114
173,0.8082237249993264,0.7728254059527783,0.006697207342516234,0.0019122821333362385
174,0.8061430314753918,0.7722898905581617,0.006390068471986562,0.0019028010057344875
175,0.8056708238226302,0.7716879299346436,0.006405975134607325,0.0019530187871188243
176,0.8102789311966998,0.7748910664243901,0.006678046632627461,0.001997633756663492
177,0.8085190438209696,0.773413045609251,0.0066350131751374995,0.0019309332524921666
178,0.8069417083517034,0.7727004118422245,0.006448675422592366,0.0019979172911336446
179,0.8051781952381134,0.7721127899403267,0.006238854097628451,0.0018711361112667526
180,0.8037340932704032,0.77094696176813,0.006148519385804204,0.0020445348642905183
181,0.80885570987742,0.774037813886683,0.006550226306067186,0.0020667621642945612
182,0.8071022116123362,0.7727943081805047,0.006447981785428017,0.0020679919002082278
183,0.8061721375648011,0.7722023693805046,0.006384939595591277,0.0020450685653795905
184,0.8040132706469678,0.7711725241326272,0.006160412007259165,0.0020386872074982906
185,0.8026319203224588,0.7704222614460803,0.006038598884689681,0.0020166606533321293
186,0.8091971392327166,0.7735322847011241,0.006729576153373544,0.0020169769859615157
187,0.806506652147212,0.772515834646022,0.006414534219421763,0.0019181433017365634
188,0.8051236328926492,0.7717331483009013,0.006289772115935116,0.0019416261880480228
189,0.8044434043955295,0.771112415384739,0.006288055682237795,0.0018907109352244817
190,0.8043675016849599,0.7704375468670054,0.0064287592181341445,0.0017861566962079798
191,0.8081764737342266,0.7737234615265055,0.006488616215411891,0.0020099296358394177
192,0.8064325458191811,0.7723526631263976,0.00643208493389427,0.0019194586177733034
193,0.8049662595099591,0.7715788172914627,0.006276509167250008,0.002004894424239768
194,0.8038404552226371,0.7708413106329898,0.006205239318350845,0.0019729462690017325
195,0.8024189161493424,0.7700600427515963,0.006070524454116821,0.002006248520201746
196,0.8088218588778313,0.7730670165508351,0.006732352969652795,0.0020930829465369435
197,0.8065454877437429,0.7722267895302874,0.006455863982022918,0.0020393754313501747
198,0.8042457541252704,0.771384189103512,0.006181131647107132,0.0019559094315751437
199,0.8055431912554071,0.7711011532773363,0.006495583328131111,0.001964120788777128
200,0.8042093952919575,0.7704394478747185,0.006362585805386225,0.001957019130907398
201,0.810375228841254,0.7735434174537659,0.00698614769932279,0.0019010751560191684
202,0.80672269552312,0.7724844553369157,0.006456664350983548,0.001954915420588185
203,0.8059160607926389,0.7715758142319131,0.006484719721521152,0.0019166468744205825
204,0.8048630109492768,0.7709273233058604,0.006413775569254017,0.0018668034339343455
205,0.8032676729750126,0.770436794833934,0.0061830317049208,0.0019157181848137778
206,0.8060091194954324,0.7728135839421698,0.006227940047268775,0.0020558363720873728
207,0.8045978945620517,0.7709984525721124,0.006295739831601052,0.002120743811556554
208,0.8054109418645818,0.7703234204586517,0.00660866353056453,0.0020442056132757916
209,0.8037761893678219,0.7698870852906653,0.006393822847538568,0.0019199873278650673
210,0.8039820739563476,0.7693636835889613,0.006503151240510906,0.0021026354342540527
211,0.8091568648815155,0.7732111653114887,0.006792897036536894,0.0019812164444258395
212,0.8045993428281013,0.7721229081458234,0.00609956482583855,0.0019786105790928483
213,0.8053377917472352,0.7711431561632359,0.006455572518926272,0.0019167728122680427
214,0.8040539647670503,0.7709916836403786,0.006224103949399308,0.0019417620496824384
215,0.8050111532211304,0.7703982331651322,0.006514287263927783,0.0020414856373966533
216,0.8092705201595387,0.7732514903900471,0.006801929776903559,0.0020093808540123255
217,0.8051344371856527,0.7719493964885143,0.006218977127610607,0.0020901558430310575
218,0.8036121123648704,0.7709468279747252,0.006125306310577992,0.0020387499801259724
219,0.8030635219939212,0.770060602654802,0.006193836276577984,0.0020337388095287407
220,0.8026654067191672,0.769678606631908,0.006189348802782912,0.0020400591013814383
221,0.807508221966155,0.7728653321874902,0.006497646506102954,0.002154657587488281
222,0.8048993799280613,0.7716425619226821,0.006271352985269449,0.0019000497203260818
223,0.8053908246628781,0.7709060209862729,0.006479240335930297,0.00208860198580759
224,0.8032807080035514,0.7703208371679834,0.006190078657496959,0.0020094800064280787
225,0.803406187828551,0.7696900976465103,0.006353828486332551,0.0019469478308778018
226,0.8091205149254901,0.7728252467956949,0.0068420599514440175,0.0020849610099251915
227,0.8055441062501136,0.7719351668307122,0.0063135955294475275,0.0020409614031024754
228,0.8033440753500513,0.7711151819279853,0.006035543630206759,0.0020511763621161275
229,0.8043641587521168,0.7703894357732002,0.006385651270938205,0.0020464654464492616
230,0.8031002974256556,0.7697119865011661,0.006284424518680874,0.001966188883438627
231,0.808764969414853,0.7724607276155594,0.006863280597014076,0.001987840420507053
232,0.8062210558576787,0.771859829096084,0.0064857267524472415,0.0019325943406116456
233,0.8047653081569266,0.7710229152060569,0.006329961727928132,0.00209258071350013
234,0.8025393986955602,0.7704580648148314,0.006024351292735639,0.0019595790889728416
235,0.8035479168942634,0.7697358416750076,0.006360530447056319,0.00200942278705894
236,0.8069464126799969,0.7723808865597908,0.006510839989517835,0.002011325043140653
237,0.80506761086748,0.7715700198995307,0.0062883960893080435,0.0020556120100391514
238,0.8037375535102601,0.7706665605940717,0.006206059921285177,0.002040699655635956
239,0.8022634615289405,0.7699437357009725,0.006062440857776698,0.002007521926722628
240,0.8027905973982303,0.7693730396159152,0.006253930784643013,0.0021479000136791233
241,0.8069792282074055,0.7724540347748614,0.0065077946959756945,0.0019862210226958576
242,0.8039642585084793,0.7711564004421234,0.0061777398198288175,0.0019191601932881043
243,0.8042631288792225,0.7704342857320258,0.006340270583329604,0.0021274901302333208
244,0.8033321322278774,0.7698906140124544,0.006273367585852108,0.0020746775194408094
245,0.8036131833462005,0.7696566797317342,0.006384285741505471,0.0020350786792906993
246,0.8076487151866264,0.7720418020765832,0.006707378311399767,0.0020700209115215753
247,0.805738055959661,0.771113006358451,0.006495716987782099,0.0021464605828093244
248,0.8031044938462846,0.7703563742181088,0.006127045444024608,0.0021128911311995794
249,0.8000585164161439,0.7694325009559063,0.00572481675276612,0.0020019285730086267
250,0.8022038923933151,0.7687145420845519,0.006289560266057069,0.002041547304078778
251,0.8073370773741539,0.7718397195034838,0.006672346249886571,0.002135627501782902
252,0.8045529678780982,0.7709445439754649,0.0063364370812741206,0.0019262381705475297
253,0.8017644387610415,0.7702689246928438,0.005889215468220968,0.002049436574762172
254,0.8032766701059139,0.7697900083470852,0.00630169531622743,0.001978186080529493
255,0.8033736037447098,0.7694362864849416,0.00636880200831814,0.0020933060750781382
256,0.8070844525986529,0.7724677007249061,0.006504908964493649,0.0020922098155232503
257,0.8050159621745983,0.7715906633975658,0.006290781476406103,0.0019713930632086827
258,0.8031075596809387,0.7707239072373573,0.006061719018381406,0.0020750569714669217
259,0.80313234062905,0.7703168379499558,0.006141434224233269,0.0021083327827658106
260,0.802424818911451,0.7696212790113814,0.006161754097581465,0.001994773147360204
261,0.8058282980259429,0.7719101379526422,0.006362415708977967,0.002106081316633982
262,0.8057590095286674,0.771098181922385,0.006533523791152587,0.0019932047889984037
263,0.8030303107931259,0.7703429961458166,0.006141156568736868,0.001981532788201374
264,0.8025923282542127,0.7696269103821288,0.0061891410943180165,0.0020197152997307637
265,0.8027282040169899,0.7691800987466852,0.006298882396336883,0.0020536919126901377
266,0.8075567579015772,0.7722596323236506,0.006628101920718921,0.0021566188265074123
267,0.8045254603345343,0.771574189054205,0.006196294935974986,0.001969797234546314
268,0.8048927257669732,0.7710296340445255,0.006366761601926323,0.00202928294868585
269,0.8037263808098245,0.7705934440835993,0.0062047155422871895,0.0021093588921816107
270,0.8015570139631312,0.7697509615979297,0.005986943922718947,0.001871334163452241
271,0.8071532439678273,0.7713818632541819,0.006765560552903867,0.0019435795194944962
272,0.8028829947431037,0.7707360887781103,0.006013897323158589,0.002077420564130583
273,0.8020024990781824,0.7697686844683708,0.006032153644519759,0.0020730470745586494
274,0.8019226022223209,0.7690524192566567,0.006168738090522349,0.002026491994137301
275,0.8018592196576139,0.768749900954835,0.006203707882222977,0.002090777967749362
276,0.8067952724213295,0.7714791862254448,0.006649673624122714,0.00206771683804889
277,0.8034444185013466,0.7705965359160241,0.0061445407163193255,0.002125179755471726
278,0.801854635172702,0.7696088045201404,0.006053724712593124,0.0019772113808628885
279,0.8031814802200237,0.7690801195641781,0.006426260183674303,0.001970055864806822
280,0.8029267496251046,0.7687993487145038,0.006389016497315482,0.00218231433834088
281,0.8066588253416913,0.7714651233338295,0.006634976963780107,0.0020188146525934496
282,0.8048624301210363,0.7706810889091897,0.006419867342783812,0.0020820020222441947
283,0.8024664679740338,0.7698857758907561,0.006099741299081832,0.002081984711038147
284,0.803336076913996,0.769250715032537,0.006401427698252287,0.0020782229319670576
285,0.803244411311251,0.768866812295102,0.006460522264341249,0.002074988812772914
286,0.8074420912468687,0.771937998685431,0.006681994182067586,0.0020941242989291377
287,0.8045842127597078,0.7711108872231017,0.006277002248060989,0.00208831038895717
288,0.8021209474573744,0.7700765640177625,0.006020964896108242,0.001939554688857591
289,0.8025107218864116,0.7692689914652642,0.006252323726855932,0.0019801115713755976
290,0.8025454999284541,0.7690083054786033,0.0063072616665406115,0.002000888700577173
291,0.8059317203278237,0.7709501144733835,0.006555888547928647,0.0022021635507352335
292,0.8057105205160506,0.7705064193999513,0.006613986903524145,0.0021341629920804753
293,0.8029032051563263,0.7701589122731635,0.006133661243787154,0.002075990496024965
294,0.8033358936614179,0.7694223351935123,0.006363811468002089,0.0020945026276712403
295,0.802081805594424,0.7689160317816632,0.006211055508329275,0.00211049883101294
296,0.8064219691651933,0.7714378009451196,0.006590384775723153,0.0020322440429887873
297,0.8034208277438549,0.7705449493641549,0.006151693565969138,0.0021174103504621442
298,0.802345889045837,0.7696709664578133,0.006126102896040662,0.002044410474519146
299,0.8030975201028459,0.7692402842197013,0.00635424930542866,0.0020859891516552802
300,0.8017764535356076,0.7687744111456769,0.006183179866948581,0.0020861410042964557
301,0.8062436897703942,0.7716082778382809,0.006465919343061111,0.0023058131572473396
302,0.80326191732224,0.7704250343302463,0.006150639054930194,0.0020836904654873813
303,0.8043141574301618,0.7699028697419674,0.00648697070341478,0.0019764352213353553
304,0.8036191723448165,0.7697914578813188,0.006360207519622797,0.0020266793757439294
305,0.8025965658908195,0.7693899641645715,0.0062511608802138805,0.0019507989995776022
306,0.8077754283204992,0.771077702654169,0.0069037630406029995,0.002178913741521141
307,0.8022368366413928,0.7702684859012036,0.005992755809045853,0.0020045717209676637
308,0.8028192209436539,0.7696405788685413,0.006224307855789332,0.0020571041213189984
309,0.8010278933859886,0.7688856999924842,0.006017827279023588,0.002053056649140459
310,0.8006126994782305,0.7681492370493869,0.006077669293401723,0.0020751157525352184
311,0.8051016857015326,0.7700938804352537,0.0065801250835028574,0.0021071780319424703
312,0.8038434798413134,0.7695683456481771,0.006430150199176228,0.0021243842140315694
313,0.8031459038561963,0.7692151202800426,0.006376747351555907,0.002047047189912422
314,0.8003409403435727,0.7687252493614846,0.005920685067317111,0.0020122678190013987
315,0.8009551072374304,0.7680149807574901,0.006178468029866827,0.0020477857138525616
316,0.8053270400838649,0.7708184363994193,0.006485283058978855,0.0020821918213264424
317,0.8030729598187386,0.7701969121364837,0.006153822869082239,0.002106931200498675
318,0.8028545240138439,0.7694340069243248,0.00624983305696081,0.0021713516102766896
319,0.7999512432737553,0.7687929278992592,0.0058426372917428455,0.0019451259868219495
320,0.801321601614039,0.7681155483773414,0.00622318877016214,0.002090108511533509
321,0.8048994870896035,0.7700126786181267,0.0065380172095598375,0.0021967263520754716
322,0.8026027083396912,0.7695026930342329,0.006204358523741285,0.002078223444689858
323,0.8027392949195619,0.7689980439683224,0.006331030541951669,0.002086096157151413
324,0.8014534325041669,0.7688636507125611,0.006095626097955206,0.00211165153218354
325,0.8008869620079689,0.7681970222199217,0.00611076335066018,0.0021361223882698315
326,0.804908128494912,0.7703398161746086,0.006532465303415789,0.0019059865388702205
327,0.8028273335162629,0.7695930543098044,0.006248381241482306,0.0019923753607919083
328,0.8026086478791339,0.7691803847221618,0.006276334877413242,0.0020465896355899723
329,0.8021128012778911,0.7687431668981592,0.00628024084552964,0.001968428374892299
330,0.8018101212826181,0.768391878046888,0.006283489874554204,0.0020007940784512843
331,0.80538838657927,0.7706376967277933,0.006536111252957043,0.0020701279430253867
332,0.8029956804945114,0.7697151296950401,0.006218914841698047,0.0021859785353645998
333,0.8008229884695499,0.7689945976784889,0.00594988594604458,0.00207896010846177
334,0.8013435082232698,0.768392599009453,0.006183427889791733,0.002033769756188973
335,0.8020179988221919,0.7678979964966469,0.00639938060664869,0.002123095957126389
336,0.8039479046425921,0.7699515870276917,0.006389541888332113,0.0020486082277320168
337,0.8031640661523697,0.7691723628247038,0.006369885743318244,0.0021422746668054546
338,0.8028007187741868,0.7687778904082927,0.006339807526525507,0.002323792899334605
339,0.8020672975702489,0.7685696463635627,0.0062876837650076185,0.0020592333711782827
340,0.8003686717216004,0.7680727382923694,0.006057625180704796,0.002007811715420177
341,0.8048714133019143,0.7706110369651875,0.006411436470869453,0.0022031970302316736
342,0.8026420867189448,0.7698819757776058,0.006129981750533223,0.002110203471718396
343,0.8017265771297698,0.7692212633630062,0.006097858254005142,0.002016019090970463
344,0.8022309173928931,0.768743930978978,0.006247498720458293,0.002249497157382838
345,0.8018338103243645,0.7685897172765529,0.006217489398005319,0.0021566454497007454
346,0.8051319864202053,0.7707591507029026,0.006462882693975847,0.002058424538576064
347,0.8024399946344659,0.7698081909342015,0.006108234757854742,0.0020906287220683185
348,0.8017946792409775,0.7689251741196247,0.0061524624829775,0.0021071930742882035
349,0.8026219783945286,0.7686862482669505,0.0063572983750379945,0.002149241868693857
350,0.8028641970867806,0.7685174105015207,0.0064662692986646704,0.0020154423285969236
351,0.806300459389991,0.7705503784595652,0.006691595453996845,0.002292104554610287
352,0.8039953480375573,0.770148495410351,0.006345023121189406,0.002121740697011193
353,0.8024455004550041,0.7695033042988879,0.006154335792513287,0.0021705195590100705
354,0.8021679273311128,0.769023374674168,0.006201309757554864,0.0021380030914170153
355,0.8015429707283669,0.7687443837206415,0.00614821665766748,0.002057505777710058
356,0.8045355328854095,0.7703784602753659,0.00641540490695216,0.002080048963259113
357,0.8015278837782271,0.769344374220422,0.006001470321937999,0.002176157357369332
358,0.8014319247387826,0.768618162642134,0.006152075134524877,0.002053387255031378
359,0.8011205151994177,0.7682675408556107,0.006161633142062087,0.0020448072142205498
360,0.8001769267498179,0.7677344851037289,0.0060766745839228335,0.00205906789299061
361,0.8053964928109595,0.7697752314679166,0.006704512499322361,0.0020986968859475342
362,0.802413598654118,0.7691953226606897,0.006224299866478256,0.002096776720483173
363,0.8006524855786181,0.7685803536404955,0.005976012275068763,0.0021920709206940648
364,0.8008478378995936,0.7681377891530382,0.006119624224858002,0.0021119278885344877
