epoch,MRR,Hit@1,Hit@5,Hit@10,MeanRank
10,0.44043518602848053,0.3148571401834488,0.5888094902038574,0.6880952417850494,66.83199691772461
20,0.526464968919754,0.40276190638542175,0.6798095107078552,0.7650476098060608,111.33113861083984
30,0.5975343286991119,0.47695237398147583,0.7480952143669128,0.8230952322483063,66.02919006347656
40,0.6192223131656647,0.5000952333211899,0.7668095231056213,0.8366666734218597,47.10933303833008
50,0.6310800611972809,0.5150476098060608,0.7735714018344879,0.8436190485954285,41.83766555786133
60,0.6404997706413269,0.5287618935108185,0.7769999802112579,0.8425238132476807,38.70209503173828
70,0.6460229754447937,0.5366190671920776,0.7818095088005066,0.84652379155159,38.71528625488281
80,0.6470322608947754,0.5362856984138489,0.7829523980617523,0.8474761843681335,34.96566581726074
90,0.6512987613677979,0.5417619049549103,0.7869047522544861,0.8507142961025238,33.136380195617676
100,0.6526204347610474,0.5419999957084656,0.7880476117134094,0.8505714237689972,34.47114181518555
110,0.6568322479724884,0.5498571395874023,0.7883809506893158,0.8515238165855408,34.186429023742676
120,0.6570082604885101,0.5504761934280396,0.7889999747276306,0.850285679101944,31.957571029663086
130,0.6586121320724487,0.552476167678833,0.7892380654811859,0.8492857217788696,33.04976177215576
140,0.6588767766952515,0.553380936384201,0.788095235824585,0.8505237996578217,33.07347583770752
150,0.6568082273006439,0.5495714247226715,0.7881428599357605,0.850857138633728,33.800904273986816
160,0.6589345037937164,0.5514761805534363,0.7896666824817657,0.8522380888462067,33.6317138671875
170,0.6602639555931091,0.5545238256454468,0.7884761989116669,0.8511428534984589,31.51252269744873
180,0.6611193120479584,0.555952399969101,0.7899999916553497,0.8505714237689972,32.35085678100586
190,0.6613237261772156,0.5561428368091583,0.789000004529953,0.8512856960296631,32.48604679107666
200,0.6610135436058044,0.5571428537368774,0.7887142896652222,0.8507142961025238,32.058048248291016
210,0.6609991192817688,0.556380957365036,0.7906190156936646,0.8492857217788696,33.290809631347656
220,0.6605859696865082,0.5559999942779541,0.7886666655540466,0.8512856960296631,32.87209606170654
230,0.6630188822746277,0.5591428577899933,0.791857123374939,0.8515238165855408,32.42895317077637
240,0.658495306968689,0.5523809492588043,0.7901904582977295,0.8520476222038269,33.51057147979736
250,0.6623707711696625,0.5590952336788177,0.78980952501297,0.8503809571266174,33.36390495300293
260,0.6608886420726776,0.5555238127708435,0.789333313703537,0.8506666719913483,33.209524154663086
270,0.6637898087501526,0.5600952506065369,0.7905237972736359,0.8516190648078918,33.12095260620117
280,0.6629811227321625,0.5576666593551636,0.7918095290660858,0.8514761924743652,33.32061958312988
290,0.6639971137046814,0.5605714023113251,0.7912380993366241,0.8503333330154419,33.803951263427734
300,0.6649802625179291,0.5621428489685059,0.78980952501297,0.8513333201408386,33.28238105773926
310,0.663467675447464,0.5599047541618347,0.7892857193946838,0.8494761884212494,33.16090488433838
320,0.6637706160545349,0.5600952208042145,0.78980952501297,0.8495714068412781,33.150522232055664
330,0.664858341217041,0.5624761879444122,0.7893809676170349,0.8494761884212494,34.00257110595703
340,0.6639772951602936,0.5602856874465942,0.7894761860370636,0.8504285514354706,33.936713218688965
350,0.6666360199451447,0.5646666586399078,0.7892856895923615,0.8505237996578217,33.57280921936035
360,0.666843831539154,0.5654761791229248,0.7914285659790039,0.8503809571266174,33.4298095703125
370,0.6659021973609924,0.5646666586399078,0.7889999747276306,0.8496666550636292,34.02390384674072
380,0.6680951118469238,0.5662380754947662,0.7919047474861145,0.8498571217060089,34.09395217895508
390,0.6683706939220428,0.5675714313983917,0.7910476326942444,0.8493333458900452,34.240522384643555
400,0.6673745214939117,0.5668095052242279,0.7904285788536072,0.8479047417640686,34.28647518157959
410,0.6648753583431244,0.5631904602050781,0.788095235824585,0.8480476140975952,34.556190490722656
420,0.6650509536266327,0.5633333027362823,0.7894285619258881,0.8490476310253143,34.66604804992676
430,0.6630547046661377,0.5607618987560272,0.7888095080852509,0.8481428325176239,34.66728496551514
440,0.6630533337593079,0.5609999895095825,0.7873809337615967,0.8465714156627655,33.61400032043457
450,0.6642421782016754,0.5625238120555878,0.786809504032135,0.8467618823051453,34.0258092880249
460,0.6636941432952881,0.5611428618431091,0.7888571619987488,0.8481428623199463,34.53285598754883
470,0.6657642722129822,0.5644761919975281,0.7888571321964264,0.84866663813591,33.96638107299805
480,0.6633396446704865,0.5609047412872314,0.7870952188968658,0.8486666679382324,34.92823791503906
490,0.6646226644515991,0.561857134103775,0.79195237159729,0.8489047586917877,35.485382080078125
500,0.6679209172725677,0.56700000166893,0.7918095290660858,0.8476190268993378,34.45718955993652
