epoch,MRR,Hit@1,Hit@5,Hit@10,MeanRank
200,0.6123167276382446,0.504238098859787,0.7421904504299164,0.8201904594898224,23.39052391052246
400,0.6448673009872437,0.538095235824585,0.7738571166992188,0.8485714197158813,21.35538101196289
600,0.6621170043945312,0.5558571219444275,0.792761892080307,0.8628571331501007,21.605904579162598
800,0.6758400797843933,0.5718571245670319,0.8050952553749084,0.8722380697727203,22.453523635864258
1000,0.6868302226066589,0.5841428637504578,0.8155238032341003,0.878333330154419,23.451618194580078
1200,0.6946463584899902,0.5924761891365051,0.8231428563594818,0.8838095366954803,24.512285232543945
1400,0.7278945446014404,0.6336666643619537,0.8462857007980347,0.8993809521198273,19.972190856933594
1600,0.7535581588745117,0.6690952181816101,0.8586666584014893,0.907142847776413,19.347143173217773
1800,0.762683242559433,0.6824285686016083,0.862619012594223,0.9101904630661011,19.512619018554688
2000,0.7778174579143524,0.7024761736392975,0.8708095252513885,0.9158571362495422,20.06242847442627
2200,0.786587119102478,0.7110476195812225,0.8787142634391785,0.9189999997615814,19.83571434020996
2400,0.7923360168933868,0.7190476059913635,0.8821428418159485,0.9196666479110718,20.326762199401855
2600,0.7971306145191193,0.7245238125324249,0.8868571221828461,0.9232380986213684,20.265952110290527
2800,0.800848513841629,0.7280952036380768,0.8913809359073639,0.9259999990463257,21.39714241027832
3000,0.8038344383239746,0.7325238287448883,0.8924761712551117,0.9266190230846405,21.99461841583252
3200,0.8062748312950134,0.7355238199234009,0.8945237994194031,0.9268571436405182,23.86647605895996
3400,0.8072127401828766,0.7362857162952423,0.8963809311389923,0.9277618825435638,24.732999801635742
3600,0.8087730407714844,0.7383333444595337,0.8967142701148987,0.9274285435676575,25.68728542327881
3800,0.808679074048996,0.7384285628795624,0.896952360868454,0.9276666641235352,26.24390411376953
4000,0.8091659545898438,0.7393333315849304,0.8960952162742615,0.9282380640506744,28.161476135253906
4200,0.8103989958763123,0.7409047484397888,0.8969047665596008,0.9286190271377563,28.749999046325684
4400,0.810801774263382,0.7419047355651855,0.8970952332019806,0.9286666512489319,31.692190170288086
4600,0.811040461063385,0.7423809468746185,0.8964761793613434,0.9278571307659149,32.0667610168457
4800,0.8117528855800629,0.7430476248264313,0.896952360868454,0.9276666641235352,33.46038055419922
5000,0.8111954927444458,0.742000013589859,0.8961904644966125,0.9272380769252777,34.71733283996582
