epoch,MRR,Hit@1,Hit@5,Hit@10,MeanRank
20,0.2701132893562317,0.18119046837091446,0.36071428656578064,0.44442856311798096,226.15304565429688
40,0.2843020260334015,0.18752380460500717,0.3810476213693619,0.479809507727623,152.92009735107422
60,0.3073139488697052,0.20414285361766815,0.41319046914577484,0.5180476009845734,130.77423095703125
80,0.32697027921676636,0.21838095039129257,0.4414285719394684,0.5473809242248535,116.95599746704102
100,0.3446321040391922,0.23471428453922272,0.46119047701358795,0.569428563117981,107.61747741699219
120,0.4062427133321762,0.2891428470611572,0.536476194858551,0.6438095271587372,105.09561920166016
140,0.46029630303382874,0.3396190404891968,0.600857138633728,0.7012380957603455,100.41228485107422
160,0.4994855970144272,0.38304761052131653,0.6387618780136108,0.7286666631698608,96.1047134399414
180,0.521672248840332,0.40738095343112946,0.658380925655365,0.7439999878406525,95.2272834777832
200,0.5356861650943756,0.4229523688554764,0.671190470457077,0.7524285614490509,95.04766845703125
220,0.5498861074447632,0.4395238012075424,0.6824285686016083,0.7627142667770386,92.63661575317383
240,0.5586870610713959,0.44828571379184723,0.6915714144706726,0.7689523994922638,90.79761505126953
260,0.5665011703968048,0.4560476094484329,0.7012856900691986,0.7760476171970367,87.98852157592773
280,0.573788195848465,0.4641428589820862,0.7080952227115631,0.7832380831241608,86.19628143310547
300,0.5783079862594604,0.4681428521871567,0.7140952348709106,0.786809504032135,86.5008544921875
320,0.5841679573059082,0.4751904755830765,0.7211904525756836,0.7897142767906189,86.97033309936523
340,0.5863313674926758,0.4769999831914902,0.7212857007980347,0.7934285700321198,87.00614547729492
360,0.5916954874992371,0.48257142305374146,0.725428581237793,0.7970476150512695,81.71614074707031
380,0.592761218547821,0.4831428527832031,0.7283333539962769,0.8001428544521332,81.9436149597168
400,0.5959323942661285,0.4870000034570694,0.7309999763965607,0.8019523620605469,81.97485733032227
420,0.5975814163684845,0.4876190423965454,0.7336190342903137,0.8030952215194702,81.86038208007812
440,0.5994998514652252,0.48999999463558197,0.7360000014305115,0.8039999902248383,85.30228424072266
460,0.6026961207389832,0.49471428990364075,0.7390476167201996,0.8063333332538605,83.34990310668945
480,0.6044553220272064,0.49699999392032623,0.7396190464496613,0.8070000112056732,82.67385482788086
500,0.6047099530696869,0.49752379953861237,0.7385238111019135,0.8069047629833221,82.74151992797852
520,0.6060339212417603,0.4980476051568985,0.7405714094638824,0.8063809275627136,84.02185821533203
540,0.6087772846221924,0.5009523928165436,0.7443333268165588,0.8081904649734497,83.22985458374023
560,0.6084851622581482,0.5007619112730026,0.7437618970870972,0.8085238039493561,84.0081901550293
580,0.6100763380527496,0.5029999911785126,0.7425714135169983,0.8090952336788177,82.32157135009766
600,0.6094423532485962,0.5020000040531158,0.7437142729759216,0.8088571429252625,81.6840934753418
620,0.6106630563735962,0.5028095245361328,0.7458571195602417,0.8096666634082794,82.01399993896484
640,0.6125032901763916,0.5053333342075348,0.7461904585361481,0.8105238080024719,81.92781066894531
660,0.6129738688468933,0.5058095455169678,0.7468571364879608,0.8102380931377411,81.019287109375
680,0.6125368177890778,0.5055238008499146,0.7476190328598022,0.8099047541618347,82.52556991577148
700,0.6125023066997528,0.5056666433811188,0.7466190457344055,0.8097618818283081,81.2683334350586
720,0.6137052178382874,0.5074285864830017,0.7476190328598022,0.8096190392971039,80.71161651611328
740,0.6129194498062134,0.5058095157146454,0.7493809163570404,0.8100475966930389,80.78794860839844
760,0.6124801635742188,0.5054285824298859,0.746999979019165,0.8081428706645966,82.57809448242188
780,0.6140256226062775,0.5076190531253815,0.7470476031303406,0.8097618818283081,82.32794952392578
800,0.6156796514987946,0.5099047720432281,0.7492857277393341,0.8091904819011688,82.03881072998047
820,0.6150272488594055,0.508809506893158,0.7484285533428192,0.8087618947029114,83.23047256469727
840,0.6154461205005646,0.5099047720432281,0.7472856938838959,0.8079047501087189,81.08995056152344
860,0.6166059672832489,0.5108095109462738,0.7494761943817139,0.8095237910747528,79.49642562866211
880,0.6182854175567627,0.5134285390377045,0.7496666610240936,0.809333324432373,80.68542861938477
900,0.6173733174800873,0.510952353477478,0.7506190240383148,0.8103809356689453,81.3355712890625
920,0.6171387135982513,0.5111428499221802,0.7500475943088531,0.809714287519455,81.12480926513672
940,0.6188876032829285,0.513142853975296,0.7509047389030457,0.8096666634082794,80.88823699951172
960,0.6180684566497803,0.5119047462940216,0.7504761815071106,0.8093809485435486,81.5199966430664
980,0.6186749935150146,0.5142857134342194,0.7489523887634277,0.8087619245052338,81.42728424072266
1000,0.617741048336029,0.5119523704051971,0.7497142851352692,0.8075714409351349,84.83537673950195
1020,0.6195082068443298,0.5140476226806641,0.7510476112365723,0.8090476095676422,82.38633346557617
1040,0.6196419298648834,0.5150952339172363,0.7492381036281586,0.8088095188140869,81.40766525268555
1060,0.6200876533985138,0.5158095359802246,0.7499047517776489,0.8079523742198944,80.826904296875
1080,0.6197076141834259,0.5146190226078033,0.7496666312217712,0.8076666593551636,80.52204513549805
1100,0.6197999119758606,0.5158095359802246,0.748285710811615,0.8082380890846252,79.83352279663086
1120,0.6191737949848175,0.514428585767746,0.749523788690567,0.807190477848053,80.3414306640625
1140,0.618750810623169,0.5139047503471375,0.7479999959468842,0.8085238039493561,81.38137817382812
1160,0.6181047558784485,0.5122857093811035,0.7497142851352692,0.808904767036438,81.54671478271484
1180,0.6197188198566437,0.5152380764484406,0.7510476112365723,0.8087143003940582,81.5181884765625
1200,0.6201746761798859,0.5162857174873352,0.7493809461593628,0.8077619075775146,80.16719055175781
1220,0.6201372742652893,0.5161428451538086,0.7492857277393341,0.8087618947029114,78.84756851196289
1240,0.6194366812705994,0.5147143006324768,0.7502857148647308,0.8075714111328125,79.3077621459961
1260,0.6189545691013336,0.513952374458313,0.7503809630870819,0.8063809275627136,79.37371444702148
1280,0.6182570457458496,0.5144285559654236,0.7490000128746033,0.8064285516738892,79.8250961303711
1300,0.6182171702384949,0.5133809447288513,0.7486666738986969,0.807523787021637,79.91057205200195
1320,0.6194383502006531,0.5152857303619385,0.7479047775268555,0.8085238039493561,80.14447784423828
1340,0.6191479861736298,0.5152381062507629,0.7494285702705383,0.8075714409351349,80.87904739379883
1360,0.6197286546230316,0.5154285728931427,0.7492857277393341,0.8074761927127838,79.98704528808594
1380,0.6191239356994629,0.5153333246707916,0.7477619051933289,0.8082380890846252,79.97347259521484
1400,0.6206851005554199,0.5172857046127319,0.7487618923187256,0.8081904649734497,79.91357040405273
1420,0.6203710734844208,0.5163333415985107,0.7491904497146606,0.80799999833107,79.42842864990234
1440,0.6211544573307037,0.5167142748832703,0.7516666650772095,0.8085714280605316,80.53447341918945
1460,0.6215785443782806,0.5182380974292755,0.7511904835700989,0.808428555727005,80.70137786865234
1480,0.621315985918045,0.5176190435886383,0.750904768705368,0.8082380890846252,82.28580856323242
1500,0.6213351786136627,0.5177618861198425,0.7491428554058075,0.8084761798381805,81.09828567504883
1520,0.621286928653717,0.5175238251686096,0.7500952184200287,0.8077142834663391,81.95680618286133
1540,0.6206508278846741,0.5168571472167969,0.7494761645793915,0.8089523613452911,81.23947525024414
1560,0.6205208897590637,0.516476184129715,0.749190479516983,0.8097619116306305,81.17795181274414
1580,0.6216738820075989,0.5176666676998138,0.7481428682804108,0.8090952336788177,81.08395385742188
1600,0.6207387745380402,0.51690474152565,0.7489999830722809,0.8075238168239594,82.74443054199219
1620,0.6220779120922089,0.5191904604434967,0.75,0.8079523742198944,82.7542839050293
1640,0.622557133436203,0.5194761753082275,0.7503809332847595,0.8087142705917358,80.53147506713867
1660,0.6229181289672852,0.5201904773712158,0.7501428425312042,0.808904767036438,81.4489974975586
1680,0.6237413287162781,0.5215714275836945,0.7492856979370117,0.8082856833934784,82.95604705810547
1700,0.6240746676921844,0.521142840385437,0.7498095333576202,0.8094285726547241,83.38375854492188
1720,0.6237779855728149,0.5207619071006775,0.7507618963718414,0.8099523782730103,84.08771133422852
1740,0.6235795319080353,0.5218095183372498,0.7493333220481873,0.8094285428524017,84.51904678344727
1760,0.6236178576946259,0.5202856957912445,0.751714289188385,0.8100952208042145,83.0854263305664
1780,0.6234429776668549,0.5200476050376892,0.7517619132995605,0.809714287519455,82.38228607177734
1800,0.6233270466327667,0.5207618772983551,0.7515714168548584,0.8096190392971039,81.57847213745117
1820,0.6226508319377899,0.5193333327770233,0.7509523928165436,0.8090476095676422,81.10214233398438
1840,0.6239636540412903,0.5215238034725189,0.7516190409660339,0.8102857172489166,79.58242416381836
1860,0.623773604631424,0.5210476219654083,0.7519999742507935,0.8092381060123444,80.91466522216797
1880,0.6239063143730164,0.5202857255935669,0.7527619004249573,0.8099523484706879,80.61647415161133
1900,0.6256338059902191,0.5231428444385529,0.7517619132995605,0.8113809525966644,79.21195220947266
1920,0.6249049603939056,0.522428572177887,0.7516666650772095,0.8094285726547241,79.74366760253906
1940,0.624584972858429,0.52161905169487,0.7520000040531158,0.8089047372341156,79.90500259399414
1960,0.6241200864315033,0.520714282989502,0.7522380650043488,0.8092857301235199,80.67562103271484
1980,0.6260394752025604,0.5243809521198273,0.7520000040531158,0.8095237910747528,81.4638557434082
2000,0.6258858442306519,0.524142861366272,0.7519523799419403,0.8089047372341156,82.08614349365234
2020,0.6263348460197449,0.5239047408103943,0.7520476281642914,0.8100000023841858,80.9797134399414
2040,0.6265949606895447,0.524142861366272,0.7523333430290222,0.8113809525966644,80.05680847167969
2060,0.6264516115188599,0.5235238075256348,0.7527142763137817,0.811857134103775,80.33218765258789
2080,0.625638872385025,0.5231904685497284,0.7529999911785126,0.8112381100654602,80.14666366577148
2100,0.6258964240550995,0.5230476260185242,0.7523809373378754,0.8101428747177124,79.24847793579102
2120,0.6267758011817932,0.5248095095157623,0.753333330154419,0.8095237910747528,80.18452453613281
2140,0.6262750029563904,0.5231904685497284,0.7543809413909912,0.81014284491539,79.42566680908203
2160,0.627339243888855,0.5243809521198273,0.755142867565155,0.8103333115577698,80.5605239868164
2180,0.6272989809513092,0.5247142910957336,0.7541428506374359,0.810952365398407,80.98332977294922
2200,0.6269338130950928,0.524142861366272,0.7542856931686401,0.8105714023113251,80.19300079345703
2220,0.6280045509338379,0.5254761874675751,0.7549047470092773,0.8101904690265656,78.95790481567383
2240,0.6278142929077148,0.5244285464286804,0.7553333342075348,0.8115714192390442,81.16580963134766
2260,0.6299535632133484,0.5277142822742462,0.7561904788017273,0.8125238120555878,79.9883804321289
2280,0.6288849711418152,0.5265714228153229,0.7542380690574646,0.8122857213020325,81.0687141418457
2300,0.6290786266326904,0.5273333191871643,0.7555238008499146,0.8128095269203186,80.2553825378418
2320,0.6289510428905487,0.5266666412353516,0.7554285824298859,0.8116190433502197,80.14099884033203
2340,0.6296258866786957,0.528380960226059,0.7541904747486115,0.8117142617702484,79.76728439331055
2360,0.628957211971283,0.5270476341247559,0.7556666731834412,0.8112380802631378,80.17975997924805
2380,0.6287955045700073,0.5271428525447845,0.755952388048172,0.8104285597801208,80.57747650146484
2400,0.6296619772911072,0.5282857120037079,0.7560000121593475,0.8118095099925995,80.21219253540039
2420,0.6299231052398682,0.5284285545349121,0.7551428377628326,0.8120476007461548,79.14500045776367
