epoch,MRR,Hit@1,Hit@5,Hit@10,MeanRank
2200,0.4520990401506424,0.3555714190006256,0.569523811340332,0.6259523630142212,477.7905578613281
2250,0.4506286680698395,0.3540952354669571,0.566904753446579,0.6248095333576202,477.7752380371094
2300,0.4495190232992172,0.35304760932922363,0.5653333365917206,0.6231904625892639,487.2125549316406
2350,0.4502476006746292,0.3553333431482315,0.5656666457653046,0.6223333179950714,482.65284729003906
2400,0.44900187849998474,0.35257142782211304,0.5643333196640015,0.62157142162323,486.45448303222656
2450,0.44825148582458496,0.3526190519332886,0.5628094971179962,0.6203809380531311,488.59938049316406
2500,0.44575054943561554,0.3500952273607254,0.5606190264225006,0.6174285709857941,488.0067596435547
2550,0.4449457675218582,0.34747618436813354,0.5629523694515228,0.6197142601013184,485.6943664550781
2600,0.4445047378540039,0.347428560256958,0.5605238080024719,0.6171904504299164,488.26243591308594
2650,0.44430798292160034,0.3492380827665329,0.5571904480457306,0.6142380833625793,492.85284423828125
2700,0.4435964375734329,0.3478095233440399,0.557190477848053,0.6140476167201996,493.0956115722656
2750,0.4455842077732086,0.35061903297901154,0.5582380890846252,0.6168571412563324,493.50856018066406
2800,0.4431518167257309,0.3473333269357681,0.5573333203792572,0.6138095259666443,497.9159851074219
2850,0.4420604258775711,0.3477618992328644,0.5555714070796967,0.6106666624546051,501.30079650878906
2900,0.44171784818172455,0.3464285582304001,0.5552856922149658,0.6135238111019135,502.5311737060547
2950,0.4398738741874695,0.34457141160964966,0.552952378988266,0.6124761998653412,503.1913757324219
3000,0.44087259471416473,0.3449999839067459,0.5552380979061127,0.6130476295948029,497.7496643066406
