epoch,loss,CG,KE
344,2.8328499794006348,2.8328499794006348,
345,0.05019588768482208,,0.05019588768482208
346,2.8321962356567383,2.8321962356567383,
347,0.04997023940086365,,0.04997023940086365
348,2.8315587043762207,2.8315587043762207,
349,0.050007883459329605,,0.050007883459329605
350,2.830923318862915,2.830923318862915,
351,0.05058779567480087,,0.05058779567480087
352,2.830256938934326,2.830256938934326,
353,0.050415296107530594,,0.050415296107530594
354,2.8296265602111816,2.8296265602111816,
355,0.0515364408493042,,0.0515364408493042
356,2.828981399536133,2.828981399536133,
357,0.049898527562618256,,0.049898527562618256
358,2.8283116817474365,2.8283116817474365,
359,0.051106102764606476,,0.051106102764606476
360,2.827671766281128,2.827671766281128,
361,0.05025152862071991,,0.05025152862071991
362,2.827012300491333,2.827012300491333,
363,0.05031467601656914,,0.05031467601656914
364,2.8263559341430664,2.8263559341430664,
365,0.04981566593050957,,0.04981566593050957
366,2.8257155418395996,2.8257155418395996,
367,0.05068552494049072,,0.05068552494049072
368,2.8250889778137207,2.8250889778137207,
369,0.0509863942861557,,0.0509863942861557
370,2.8244032859802246,2.8244032859802246,
371,0.04957351088523865,,0.04957351088523865
372,2.8237464427948,2.8237464427948,
373,0.04924071952700615,,0.04924071952700615
374,2.823098659515381,2.823098659515381,
375,0.05063951015472412,,0.05063951015472412
376,2.8224523067474365,2.8224523067474365,
377,0.05073193460702896,,0.05073193460702896
378,2.8218069076538086,2.8218069076538086,
379,0.050795212388038635,,0.050795212388038635
380,2.821135997772217,2.821135997772217,
381,0.04925397038459778,,0.04925397038459778
382,2.8204843997955322,2.8204843997955322,
383,0.04944862425327301,,0.04944862425327301
384,2.8198108673095703,2.8198108673095703,
385,0.05129582807421684,,0.05129582807421684
386,2.819180965423584,2.819180965423584,
387,0.049806732684373856,,0.049806732684373856
388,2.818516731262207,2.818516731262207,
389,0.05049717053771019,,0.05049717053771019
390,2.8178677558898926,2.8178677558898926,
391,0.04945577681064606,,0.04945577681064606
392,2.81720232963562,2.81720232963562,
393,0.0506635345518589,,0.0506635345518589
394,2.8165364265441895,2.8165364265441895,
395,0.04993143677711487,,0.04993143677711487
396,2.8158750534057617,2.8158750534057617,
397,0.05000525340437889,,0.05000525340437889
398,2.8152384757995605,2.8152384757995605,
399,0.049755167216062546,,0.049755167216062546
400,2.8145742416381836,2.8145742416381836,
401,0.0497230626642704,,0.0497230626642704
402,2.813910961151123,2.813910961151123,
403,0.050287846475839615,,0.050287846475839615
404,2.813244581222534,2.813244581222534,
405,0.050345778465270996,,0.050345778465270996
406,2.8125994205474854,2.8125994205474854,
407,0.0495869480073452,,0.0495869480073452
408,2.8119256496429443,2.8119256496429443,
409,0.050029657781124115,,0.050029657781124115
410,2.8112711906433105,2.8112711906433105,
411,0.049920547753572464,,0.049920547753572464
412,2.810605525970459,2.810605525970459,
413,0.05047246441245079,,0.05047246441245079
414,2.809943437576294,2.809943437576294,
415,0.04996310919523239,,0.04996310919523239
416,2.8092846870422363,2.8092846870422363,
417,0.05107105150818825,,0.05107105150818825
418,2.80861759185791,2.80861759185791,
419,0.049709681421518326,,0.049709681421518326
420,2.8079590797424316,2.8079590797424316,
421,0.0492168553173542,,0.0492168553173542
422,2.8072714805603027,2.8072714805603027,
423,0.05010403320193291,,0.05010403320193291
424,2.8066086769104004,2.8066086769104004,
425,0.04945400357246399,,0.04945400357246399
426,2.80595064163208,2.80595064163208,
427,0.050153039395809174,,0.050153039395809174
428,2.8052892684936523,2.8052892684936523,
429,0.05035069212317467,,0.05035069212317467
430,2.804631233215332,2.804631233215332,
431,0.050273071974515915,,0.050273071974515915
432,2.8039543628692627,2.8039543628692627,
433,0.0496823713183403,,0.0496823713183403
434,2.8032894134521484,2.8032894134521484,
435,0.05077503249049187,,0.05077503249049187
436,2.802628993988037,2.802628993988037,
437,0.049872025847435,,0.049872025847435
438,2.8019659519195557,2.8019659519195557,
439,0.05027925968170166,,0.05027925968170166
440,2.8012871742248535,2.8012871742248535,
441,0.04964471608400345,,0.04964471608400345
442,2.800635814666748,2.800635814666748,
443,0.04944108426570892,,0.04944108426570892
444,2.7999343872070312,2.7999343872070312,
445,0.050566431134939194,,0.050566431134939194
446,2.799283027648926,2.799283027648926,
447,0.04948212951421738,,0.04948212951421738
448,2.798595428466797,2.798595428466797,
449,0.04928462579846382,,0.04928462579846382
450,2.797931432723999,2.797931432723999,
451,0.049828045070171356,,0.049828045070171356
452,2.7972500324249268,2.7972500324249268,
453,0.05053757503628731,,0.05053757503628731
454,2.7965900897979736,2.7965900897979736,
455,0.050162024796009064,,0.050162024796009064
456,2.795902967453003,2.795902967453003,
457,0.04966599866747856,,0.04966599866747856
458,2.795248031616211,2.795248031616211,
459,0.050128862261772156,,0.050128862261772156
460,2.7945754528045654,2.7945754528045654,
461,0.05015680193901062,,0.05015680193901062
462,2.7938902378082275,2.7938902378082275,
463,0.051192834973335266,,0.051192834973335266
464,2.7932162284851074,2.7932162284851074,
465,0.04982488974928856,,0.04982488974928856
466,2.792553424835205,2.792553424835205,
467,0.05025935918092728,,0.05025935918092728
468,2.791869640350342,2.791869640350342,
469,0.05049142241477966,,0.05049142241477966
470,2.791187286376953,2.791187286376953,
471,0.05045038089156151,,0.05045038089156151
472,2.79050350189209,2.79050350189209,
473,0.0495162308216095,,0.0495162308216095
474,2.789827346801758,2.789827346801758,
475,0.05099151283502579,,0.05099151283502579
476,2.7891550064086914,2.7891550064086914,
477,0.04970898851752281,,0.04970898851752281
478,2.7884621620178223,2.7884621620178223,
479,0.05031070485711098,,0.05031070485711098
480,2.787782669067383,2.787782669067383,
481,0.0510273315012455,,0.0510273315012455
482,2.787092685699463,2.787092685699463,
483,0.05063677951693535,,0.05063677951693535
484,2.786395311355591,2.786395311355591,
485,0.049187809228897095,,0.049187809228897095
486,2.7857346534729004,2.7857346534729004,
487,0.05051185563206673,,0.05051185563206673
488,2.7850260734558105,2.7850260734558105,
489,0.050055745989084244,,0.050055745989084244
490,2.7843470573425293,2.7843470573425293,
491,0.050979629158973694,,0.050979629158973694
492,2.7836709022521973,2.7836709022521973,
493,0.05022014304995537,,0.05022014304995537
494,2.782963514328003,2.782963514328003,
495,0.05068254843354225,,0.05068254843354225
496,2.7823009490966797,2.7823009490966797,
497,0.05037069693207741,,0.05037069693207741
498,2.7815980911254883,2.7815980911254883,
499,0.05032136291265488,,0.05032136291265488
500,2.780919313430786,2.780919313430786,
501,0.0508648045361042,,0.0508648045361042
502,2.7802369594573975,2.7802369594573975,
503,0.05094165354967117,,0.05094165354967117
504,2.7795162200927734,2.7795162200927734,
505,0.05057298019528389,,0.05057298019528389
506,2.7788634300231934,2.7788634300231934,
507,0.049759089946746826,,0.049759089946746826
508,2.7781457901000977,2.7781457901000977,
509,0.049934517592191696,,0.049934517592191696
510,2.7774648666381836,2.7774648666381836,
511,0.049859244376420975,,0.049859244376420975
512,2.7767601013183594,2.7767601013183594,
513,0.050017163157463074,,0.050017163157463074
514,2.776055335998535,2.776055335998535,
515,0.05065373331308365,,0.05065373331308365
516,2.7753963470458984,2.7753963470458984,
517,0.05025016888976097,,0.05025016888976097
518,2.774688720703125,2.774688720703125,
519,0.050104670226573944,,0.050104670226573944
520,2.7739884853363037,2.7739884853363037,
521,0.05063331127166748,,0.05063331127166748
522,2.7732961177825928,2.7732961177825928,
523,0.04981973022222519,,0.04981973022222519
524,2.772596836090088,2.772596836090088,
525,0.05085642263293266,,0.05085642263293266
526,2.7718968391418457,2.7718968391418457,
527,0.051071878522634506,,0.051071878522634506
528,2.77120304107666,2.77120304107666,
529,0.05101313441991806,,0.05101313441991806
530,2.770487070083618,2.770487070083618,
531,0.05027521401643753,,0.05027521401643753
532,2.7697930335998535,2.7697930335998535,
533,0.05032641813158989,,0.05032641813158989
534,2.769073486328125,2.769073486328125,
535,0.050340358167886734,,0.050340358167886734
536,2.768406391143799,2.768406391143799,
537,0.051533043384552,,0.051533043384552
538,2.767674684524536,2.767674684524536,
539,0.05067107453942299,,0.05067107453942299
540,2.7669663429260254,2.7669663429260254,
541,0.049982331693172455,,0.049982331693172455
542,2.766265869140625,2.766265869140625,
543,0.05093741789460182,,0.05093741789460182
544,2.765559673309326,2.765559673309326,
545,0.05054888874292374,,0.05054888874292374
546,2.7648537158966064,2.7648537158966064,
547,0.050867725163698196,,0.050867725163698196
548,2.7641384601593018,2.7641384601593018,
549,0.05126028135418892,,0.05126028135418892
550,2.763430118560791,2.763430118560791,
551,0.05105556920170784,,0.05105556920170784
552,2.762723922729492,2.762723922729492,
553,0.04985184594988823,,0.04985184594988823
554,2.7620043754577637,2.7620043754577637,
555,0.05043638125061989,,0.05043638125061989
556,2.761310577392578,2.761310577392578,
557,0.051427822560071945,,0.051427822560071945
558,2.760606288909912,2.760606288909912,
559,0.05102857947349548,,0.05102857947349548
560,2.759890556335449,2.759890556335449,
561,0.051539111882448196,,0.051539111882448196
562,2.759161949157715,2.759161949157715,
563,0.050614140927791595,,0.050614140927791595
564,2.758457660675049,2.758457660675049,
565,0.05083204433321953,,0.05083204433321953
566,2.7577433586120605,2.7577433586120605,
567,0.05038577690720558,,0.05038577690720558
568,2.7570252418518066,2.7570252418518066,
569,0.05090885981917381,,0.05090885981917381
570,2.7563118934631348,2.7563118934631348,
571,0.05059581249952316,,0.05059581249952316
572,2.7555923461914062,2.7555923461914062,
573,0.0500570684671402,,0.0500570684671402
574,2.7548677921295166,2.7548677921295166,
575,0.05094272643327713,,0.05094272643327713
576,2.7541332244873047,2.7541332244873047,
577,0.050814200192689896,,0.050814200192689896
578,2.753434181213379,2.753434181213379,
579,0.051369816064834595,,0.051369816064834595
580,2.7526941299438477,2.7526941299438477,
581,0.05164078623056412,,0.05164078623056412
582,2.7519736289978027,2.7519736289978027,
583,0.05036313831806183,,0.05036313831806183
584,2.7512435913085938,2.7512435913085938,
585,0.05126062408089638,,0.05126062408089638
586,2.7505390644073486,2.7505390644073486,
587,0.05265749245882034,,0.05265749245882034
588,2.749795913696289,2.749795913696289,
589,0.05097556486725807,,0.05097556486725807
590,2.7490925788879395,2.7490925788879395,
591,0.05157115310430527,,0.05157115310430527
592,2.7483370304107666,2.7483370304107666,
593,0.050713684409856796,,0.050713684409856796
594,2.747647285461426,2.747647285461426,
595,0.05084371566772461,,0.05084371566772461
596,2.7468838691711426,2.7468838691711426,
597,0.051146477460861206,,0.051146477460861206
598,2.7461791038513184,2.7461791038513184,
599,0.052007563412189484,,0.052007563412189484
600,2.7454371452331543,2.7454371452331543,
601,0.05144518241286278,,0.05144518241286278
602,2.744727611541748,2.744727611541748,
603,0.051488954573869705,,0.051488954573869705
604,2.743971109390259,2.743971109390259,
605,0.0506630465388298,,0.0506630465388298
606,2.7432568073272705,2.7432568073272705,
607,0.05152557045221329,,0.05152557045221329
608,2.7425012588500977,2.7425012588500977,
609,0.051314644515514374,,0.051314644515514374
610,2.741795063018799,2.741795063018799,
611,0.051496487110853195,,0.051496487110853195
612,2.741024971008301,2.741024971008301,
613,0.05117286369204521,,0.05117286369204521
614,2.7403111457824707,2.7403111457824707,
615,0.0516333132982254,,0.0516333132982254
616,2.7395617961883545,2.7395617961883545,
617,0.05178385600447655,,0.05178385600447655
618,2.7388486862182617,2.7388486862182617,
619,0.05140514299273491,,0.05140514299273491
620,2.738077163696289,2.738077163696289,
621,0.05231207609176636,,0.05231207609176636
622,2.737352132797241,2.737352132797241,
623,0.05136115476489067,,0.05136115476489067
624,2.7365920543670654,2.7365920543670654,
625,0.05162958800792694,,0.05162958800792694
626,2.7358717918395996,2.7358717918395996,
627,0.050821561366319656,,0.050821561366319656
628,2.735111713409424,2.735111713409424,
629,0.05171247571706772,,0.05171247571706772
630,2.7343804836273193,2.7343804836273193,
631,0.05223606526851654,,0.05223606526851654
632,2.733623504638672,2.733623504638672,
633,0.05196000635623932,,0.05196000635623932
634,2.732884407043457,2.732884407043457,
635,0.050923191010951996,,0.050923191010951996
636,2.732125759124756,2.732125759124756,
637,0.05183740705251694,,0.05183740705251694
638,2.7313809394836426,2.7313809394836426,
639,0.05196868255734444,,0.05196868255734444
640,2.730632781982422,2.730632781982422,
641,0.05189288407564163,,0.05189288407564163
642,2.7298810482025146,2.7298810482025146,
643,0.05180414021015167,,0.05180414021015167
644,2.7291226387023926,2.7291226387023926,
645,0.0520172193646431,,0.0520172193646431
646,2.7283825874328613,2.7283825874328613,
647,0.0518832765519619,,0.0518832765519619
648,2.7276253700256348,2.7276253700256348,
649,0.052010439336299896,,0.052010439336299896
650,2.726870059967041,2.726870059967041,
651,0.05211954191327095,,0.05211954191327095
652,2.7261037826538086,2.7261037826538086,
653,0.051837947219610214,,0.051837947219610214
654,2.7253570556640625,2.7253570556640625,
655,0.051871102303266525,,0.051871102303266525
656,2.7246007919311523,2.7246007919311523,
657,0.05211299657821655,,0.05211299657821655
658,2.7238399982452393,2.7238399982452393,
659,0.05216861888766289,,0.05216861888766289
660,2.7230887413024902,2.7230887413024902,
661,0.0524461604654789,,0.0524461604654789
662,2.722327947616577,2.722327947616577,
663,0.05239925906062126,,0.05239925906062126
664,2.721558094024658,2.721558094024658,
665,0.051971714943647385,,0.051971714943647385
666,2.7208075523376465,2.7208075523376465,
667,0.052519213408231735,,0.052519213408231735
668,2.720047950744629,2.720047950744629,
669,0.051124121993780136,,0.051124121993780136
670,2.719276189804077,2.719276189804077,
671,0.052681758999824524,,0.052681758999824524
672,2.7185192108154297,2.7185192108154297,
673,0.052735596895217896,,0.052735596895217896
674,2.717756986618042,2.717756986618042,
675,0.05203060060739517,,0.05203060060739517
676,2.716991662979126,2.716991662979126,
677,0.05178886279463768,,0.05178886279463768
678,2.716226100921631,2.716226100921631,
679,0.05306370556354523,,0.05306370556354523
680,2.715461492538452,2.715461492538452,
681,0.05268045887351036,,0.05268045887351036
