epoch,MRR,Hit@1,Hit@5,Hit@10,MeanRank
575,0.5608193874359131,0.44052380323410034,0.7100000083446503,0.8019047379493713,62.38647651672363
600,0.562248945236206,0.4418095201253891,0.7121904790401459,0.8030476272106171,61.900190353393555
625,0.5629011988639832,0.44199998676776886,0.7126666605472565,0.8039999902248383,61.540903091430664
650,0.5640518665313721,0.4429047554731369,0.7134761810302734,0.805904746055603,61.03818893432617
675,0.5653365850448608,0.44428570568561554,0.7154761850833893,0.8063809275627136,60.78523826599121
700,0.5667316913604736,0.4457142800092697,0.7159999907016754,0.8078571557998657,60.42733383178711
725,0.5677379369735718,0.4465714246034622,0.7176666557788849,0.8089999854564667,60.26952362060547
750,0.5689189434051514,0.4479047507047653,0.7189523875713348,0.8103333115577698,59.9829044342041
775,0.5700114369392395,0.4495714157819748,0.719809502363205,0.8110952079296112,59.723331451416016
800,0.5709906220436096,0.45076189935207367,0.7205238044261932,0.8119523823261261,59.363142013549805
825,0.5719638466835022,0.451904758810997,0.7210476100444794,0.8121904730796814,59.23957061767578
850,0.5725423097610474,0.45233333110809326,0.7217618823051453,0.8124761879444122,58.85795211791992
875,0.5731551051139832,0.4528571367263794,0.7227618992328644,0.8133809268474579,58.735857009887695
900,0.5739402174949646,0.4535714238882065,0.7230952382087708,0.8139523565769196,58.39095115661621
925,0.5744535028934479,0.45414285361766815,0.7240476012229919,0.8142380714416504,58.29538154602051
950,0.5753061175346375,0.45538094639778137,0.7246190309524536,0.8158095180988312,58.07461738586426
975,0.5759146511554718,0.4557618945837021,0.7254761755466461,0.8162856996059418,58.033714294433594
1000,0.5767629444599152,0.45666666328907013,0.725857138633728,0.8172857165336609,57.73461723327637
1025,0.5773289203643799,0.45728571712970734,0.7268095016479492,0.8175714313983917,57.637855529785156
1050,0.57769775390625,0.45766666531562805,0.7273809611797333,0.8185714185237885,57.403188705444336
1075,0.5785309672355652,0.45861904323101044,0.7280000150203705,0.8184285759925842,57.33576011657715
1100,0.5786832571029663,0.4584285765886307,0.7289523780345917,0.8187618851661682,57.17742729187012
1125,0.5792085230350494,0.45885713398456573,0.7290000021457672,0.8187142610549927,57.0858097076416
1150,0.5795267522335052,0.4590952396392822,0.7290000021457672,0.8189047276973724,56.89909362792969
1175,0.5796668231487274,0.45909522473812103,0.7293333113193512,0.8194761872291565,56.941999435424805
1200,0.5801137983798981,0.4595237970352173,0.7296190559864044,0.8203809261322021,56.87771415710449
1225,0.580373227596283,0.4597618877887726,0.7300476133823395,0.8206190466880798,56.89052391052246
1250,0.580950140953064,0.4604285657405853,0.7304762005805969,0.8207142651081085,56.727094650268555
1275,0.5813572704792023,0.46080951392650604,0.7307618856430054,0.8209047615528107,56.71957206726074
1300,0.5815746784210205,0.46119047701358795,0.7307619154453278,0.8209999799728394,56.602190017700195
1325,0.5818560421466827,0.4614761769771576,0.731380969285965,0.8210476338863373,56.63152313232422
1350,0.5823057889938354,0.4618571400642395,0.7319523692131042,0.821142852306366,56.48504638671875
1375,0.582911342382431,0.46276189386844635,0.7320952117443085,0.8209047615528107,56.49161720275879
1400,0.5827755033969879,0.4622380882501602,0.732619047164917,0.8209523558616638,56.413286209106445
1425,0.5831656157970428,0.4628571420907974,0.7325714230537415,0.8215237855911255,56.455095291137695
1450,0.583201140165329,0.4625714272260666,0.7334761917591095,0.8217619061470032,56.36204719543457
1475,0.583684891462326,0.46347619593143463,0.7329523861408234,0.8221428394317627,56.38328552246094
1500,0.5834977924823761,0.4630952328443527,0.733047604560852,0.8223333358764648,56.38356971740723
1525,0.5838146507740021,0.46347619593143463,0.7333809435367584,0.8225238025188446,56.37771224975586
1550,0.583724856376648,0.463333323597908,0.7337619066238403,0.8228095173835754,56.314619064331055
1575,0.5842442214488983,0.46399998664855957,0.7345238029956818,0.8226666748523712,56.3985710144043
1600,0.5842904448509216,0.4639047533273697,0.7343809604644775,0.8229047358036041,56.374189376831055
1625,0.5840962827205658,0.46347618103027344,0.7345238029956818,0.8225238025188446,56.48252296447754
1650,0.5842960774898529,0.4637618958950043,0.734333336353302,0.8222856819629669,56.435808181762695
1675,0.5845226049423218,0.46423807740211487,0.7344762086868286,0.822047621011734,56.4564266204834
1700,0.5844800770282745,0.4642857164144516,0.7345238029956818,0.8220475912094116,56.487667083740234
1725,0.5845630168914795,0.4642857015132904,0.7347142696380615,0.8219047486782074,56.578617095947266
1750,0.585036963224411,0.46504761278629303,0.7354285717010498,0.821619063615799,56.63138008117676
1775,0.5849907994270325,0.4649999886751175,0.73523810505867,0.8218095302581787,56.71633338928223
1800,0.5847045183181763,0.46480952203273773,0.7346190214157104,0.8216190338134766,56.70461845397949
1825,0.5846509039402008,0.46457141637802124,0.7344761788845062,0.8216666579246521,56.80295181274414
1850,0.5847048759460449,0.46471427381038666,0.7341904640197754,0.8213809430599213,56.83171272277832
1875,0.584863543510437,0.4650000035762787,0.7336666584014893,0.821238100528717,56.92733383178711
1900,0.5848241150379181,0.46495236456394196,0.7325714230537415,0.8210476040840149,56.994428634643555
1925,0.5848358869552612,0.46480952203273773,0.7327618896961212,0.8208571076393127,57.119712829589844
1950,0.5851315855979919,0.4654761850833893,0.7323333323001862,0.8208571374416351,57.16023826599121
1975,0.5848869383335114,0.46509523689746857,0.732619047164917,0.8206190168857574,57.268808364868164
2000,0.584675669670105,0.4647618979215622,0.7322380840778351,0.8199523687362671,57.33323860168457
2025,0.584316223859787,0.46433332562446594,0.7322857081890106,0.8204285800457001,57.470476150512695
2050,0.5841965973377228,0.4642857164144516,0.732142835855484,0.8203809261322021,57.586618423461914
2075,0.5842208862304688,0.4643809497356415,0.7318571507930756,0.8202857077121735,57.68199920654297
2100,0.5843505561351776,0.4646666646003723,0.7315238118171692,0.8193809688091278,57.76785659790039
2125,0.5842059552669525,0.4647618979215622,0.731238067150116,0.819523811340332,57.91266632080078
2150,0.5840525031089783,0.4647618979215622,0.730428546667099,0.8189999759197235,57.98247528076172
2175,0.5838024914264679,0.4646666646003723,0.7303333282470703,0.8187142908573151,58.14400100708008
2200,0.5831686556339264,0.4638095200061798,0.7302381098270416,0.8182381093502045,58.29180908203125
2225,0.5830438435077667,0.463523805141449,0.7300476133823395,0.817714273929596,58.43442916870117
2250,0.5819745063781738,0.46204760670661926,0.729285717010498,0.8171428740024567,58.54142761230469
